song_id,title,artist,genre,tempo,energy,danceability,mood
4757,Hoover,Yung Lean,Hip Hop,117,0.529,0.661,Energetic
4758,Lyrics to Go,A Tribe Called Quest,Hip Hop,107,0.843,0.619,Happy
4759,The Ride,Drake,Hip Hop,95,0.804,0.643,Happy
4760,Oh Shit,The Pharcyde,Hip Hop,79,0.63,0.808,Happy
4761,Make You Feel That Way,Blackalicious,Hip Hop,96,0.87,0.75,Energetic
4762,Enter Galactic (Love Connection Part I),Kid Cudi,Hip Hop,103,0.74,0.641,Energetic
4763,Wet the Bed (feat. Ludacris),Chris Brown,Hip Hop,84,0.711,0.612,Happy
4764,"BLOW MY LOAD (feat. Wanya Morris, Dâm-Funk, Austin Feinstein & Sydney Bennett)","Tyler, The Creator",Hip Hop,84,0.899,0.841,Energetic
4765,Dynamite!,The Roots,Hip Hop,129,0.738,0.892,Happy
4766,"2SEATER (feat. Aaron Shaw, Samantha Nelson & Austin Feinstein)","Tyler, The Creator",Hip Hop,87,0.857,0.8,Energetic
4767,Quiet on tha Set,N.W.A,Hip Hop,124,0.613,0.91,Happy
4768,Moment 4 Life,Nicki Minaj,Hip Hop,112,0.544,0.726,Chill
4769,GO!,Common,Hip Hop,119,0.842,0.683,Chill
4770,Ready or Not,Fugees,Hip Hop,90,0.762,0.744,Happy
4771,Workinonit,J Dilla,Hip Hop,126,0.575,0.604,Energetic
4772,Gangsta's Paradise,Coolio,Hip Hop,93,0.468,0.855,Energetic
4773,Chum,Earl Sweatshirt,Hip Hop,101,0.654,0.709,Happy
4774,She Said,The Pharcyde,Hip Hop,123,0.556,0.663,Happy
4775,We Made You,Eminem,Hip Hop,90,0.459,0.886,Happy
4776,Aquemini,OutKast,Hip Hop,127,0.875,0.932,Chill
4777,Mind Over Matter,Pete Rock,Hip Hop,105,0.56,0.79,Chill
4778,I Lied,Nicki Minaj,Hip Hop,129,0.481,0.668,Energetic
4779,Fu-Gee-La,Fugees,Hip Hop,121,0.528,0.866,Energetic
4780,Real Eyes,Quasimoto,Hip Hop,101,0.529,0.652,Chill
4781,Keeping It Moving,A Tribe Called Quest,Hip Hop,114,0.749,0.785,Happy
4782,Push Up Ya Lighter,The Roots,Hip Hop,118,0.656,0.894,Happy
4783,Work,Iggy Azalea,Hip Hop,121,0.649,0.755,Chill
4784,STAINS,BROCKHAMPTON,Hip Hop,114,0.849,0.818,Chill
4785,Spaceship,Kanye West,Hip Hop,122,0.591,0.686,Happy
4786,Worst Behavior,Drake,Hip Hop,90,0.533,0.647,Chill
4787,Airplane,j-hope,Hip Hop,123,0.592,0.606,Chill
4788,Signs,Snoop Dogg,Hip Hop,111,0.471,0.865,Energetic
4789,Shimmy Shimmy Ya,Ol' Dirty Bastard,Hip Hop,125,0.798,0.752,Energetic
4790,Great Day,Madvillain,Hip Hop,119,0.501,0.717,Energetic
4791,BOOGIE,BROCKHAMPTON,Hip Hop,97,0.45,0.609,Energetic
4792,Bonita Applebum,A Tribe Called Quest,Hip Hop,129,0.498,0.693,Happy
4793,Heard 'Em Say,Kanye West,Hip Hop,80,0.816,0.726,Energetic
4794,Ante Up (Robbin Hoodz Theory),M.O.P.,Hip Hop,113,0.645,0.689,Chill
4795,Real People,Common,Hip Hop,90,0.521,0.938,Happy
4796,Teach Me How To Dougie,Cali Swag District,Hip Hop,129,0.645,0.922,Chill
4797,Preach,Drake,Hip Hop,117,0.765,0.875,Happy
4798,Don't Matter,Akon,Hip Hop,119,0.62,0.933,Happy
4799,We Dem Boyz,Wiz Khalifa,Hip Hop,83,0.859,0.796,Happy
4800,Like Toy Soldiers,Eminem,Hip Hop,121,0.475,0.743,Happy
4801,What's Golden,Jurassic 5,Hip Hop,117,0.617,0.754,Energetic
4802,Ch-Check It Out,Beastie Boys,Hip Hop,83,0.455,0.647,Energetic
4803,Baby By Me,50 Cent,Hip Hop,86,0.798,0.642,Happy
4804,Slow Ride,Beastie Boys,Hip Hop,120,0.577,0.793,Happy
4805,Heart of the City (Ain't No Love),JAY-Z,Hip Hop,107,0.462,0.606,Happy
4806,Brass Monkey,Beastie Boys,Hip Hop,114,0.53,0.823,Energetic
4807,2345MEIA78,Gabriel O Pensador,Hip Hop,86,0.751,0.661,Happy
4808,IFHY (feat. Pharrell),"Tyler, The Creator",Hip Hop,119,0.676,0.916,Chill
4809,Guantanamo,Outlandish,Hip Hop,90,0.618,0.879,Chill
4810,Studio,ScHoolboy Q,Hip Hop,119,0.816,0.722,Happy
4811,Know The Ledge,Eric B. & Rakim,Hip Hop,102,0.8,0.891,Energetic
4812,Make Some Noise,Beastie Boys,Hip Hop,78,0.465,0.651,Energetic
4813,Bitches Ain't Shit,Dr. Dre,Hip Hop,101,0.764,0.928,Energetic
4814,Give It To Me,Timbaland,Hip Hop,114,0.703,0.684,Happy
4815,Black Steel in the Hour of Chaos,Public Enemy,Hip Hop,88,0.652,0.847,Happy
4816,Get Dis Money,Slum Village,Hip Hop,94,0.856,0.743,Happy
4817,Spring breakers,Charli xcx,Hip Hop,77,0.648,0.666,Happy
4818,"Kick, Push",Lupe Fiasco,Hip Hop,76,0.54,0.668,Energetic
4819,I Ain't tha 1,N.W.A,Hip Hop,100,0.792,0.806,Chill
4820,Role Model,Eminem,Hip Hop,100,0.885,0.756,Chill
4821,Drug Ballad,Eminem,Hip Hop,115,0.709,0.682,Energetic
4822,Be Honest (feat. Burna Boy),Jorja Smith,Hip Hop,114,0.528,0.702,Chill
4823,4th Chamber,GZA/Genius,Hip Hop,91,0.501,0.723,Energetic
4824,The Cool,Lupe Fiasco,Hip Hop,98,0.626,0.726,Happy
4825,High Powered,Dr. Dre,Hip Hop,87,0.644,0.812,Happy
4826,Just a Cloud Away,Pharrell Williams,Hip Hop,106,0.466,0.906,Happy
4827,Rebirth of Slick (Cool Like Dat),Digable Planets,Hip Hop,81,0.733,0.798,Happy
4828,Strawberry Shortcake,Melanie Martinez,Hip Hop,87,0.71,0.815,Happy
4829,Just Lose It,Eminem,Hip Hop,125,0.736,0.948,Happy
4830,Why You Wanna,T.I.,Hip Hop,110,0.556,0.942,Chill
4831,Killing Me Softly with His Song,Fugees,Hip Hop,124,0.453,0.652,Chill
4832,Lodi Dodi,Snoop Dogg,Hip Hop,76,0.517,0.889,Happy
4833,Heat,50 Cent,Hip Hop,124,0.826,0.615,Chill
4834,Boy's a liar Pt. 2,PinkPantheress,Hip Hop,124,0.682,0.742,Chill
4835,Officer,The Pharcyde,Hip Hop,87,0.574,0.871,Chill
4836,Say Goodbye,Chris Brown,Hip Hop,86,0.491,0.72,Happy
4837,Proceed,The Roots,Hip Hop,84,0.468,0.738,Chill
4838,Red Velvet,OutKast,Hip Hop,112,0.713,0.853,Energetic
4839,Mathematics,Mos Def,Hip Hop,84,0.458,0.871,Happy
4840,Club Can't Handle Me (feat. David Guetta),Flo Rida,Hip Hop,97,0.635,0.914,Energetic
4841,Headsprung,LL Cool J,Hip Hop,108,0.578,0.78,Chill
4842,9th Wonder (Blackitolism),Digable Planets,Hip Hop,93,0.701,0.82,Happy
4843,One Time's Got No Case,Sir Mix-A-Lot,Hip Hop,82,0.463,0.698,Energetic
4844,Harder Than You Think,Public Enemy,Hip Hop,96,0.501,0.758,Chill
4845,Sky Might Fall,Kid Cudi,Hip Hop,105,0.493,0.846,Energetic
4846,Purple Pills,D12,Hip Hop,76,0.803,0.763,Chill
4847,Country Grammar (Hot Shit),Nelly,Hip Hop,106,0.53,0.606,Energetic
4848,"Girls, Girls, Girls",JAY-Z,Hip Hop,88,0.804,0.641,Energetic
4849,Blue Side (Outro),j-hope,Hip Hop,126,0.865,0.847,Chill
4850,Tron Cat,"Tyler, The Creator",Hip Hop,91,0.55,0.621,Chill
4851,They Reminisce Over You (T.R.O.Y.),Pete Rock & C.L. Smooth,Hip Hop,93,0.51,0.896,Chill
4852,Method Man,Wu-Tang Clan,Hip Hop,98,0.812,0.785,Energetic
4853,Digits,Young Thug,Hip Hop,105,0.584,0.625,Chill
4854,Hippa To Da Hoppa,Ol' Dirty Bastard,Hip Hop,104,0.829,0.678,Happy
4855,Hey Ma,Cam'ron,Hip Hop,104,0.682,0.679,Happy
4856,Shake Your Rump,Beastie Boys,Hip Hop,81,0.817,0.756,Chill
4857,This Could Be Us,Rae Sremmurd,Hip Hop,86,0.623,0.683,Happy
4858,On Sight,Kanye West,Hip Hop,97,0.653,0.765,Energetic
4859,항상 (HANGSANG),j-hope,Hip Hop,83,0.799,0.743,Happy
4860,Carmel City,Pete Rock & C.L. Smooth,Hip Hop,128,0.827,0.929,Energetic
4861,Close Your Eyes (and Count to Fuck) (feat. Zack de la Rocha),Run the Jewels,Hip Hop,120,0.838,0.859,Energetic
4862,PILOT (feat. Sydney Bennett),"Tyler, The Creator",Hip Hop,95,0.636,0.761,Happy
4863,B-Boys Makin' With the Freak Freak,Beastie Boys,Hip Hop,98,0.789,0.795,Chill
4864,Live and Let Live,Souls of Mischief,Hip Hop,100,0.696,0.701,Happy
4865,Moment Of Truth,Gang Starr,Hip Hop,90,0.545,0.663,Chill
4866,Afterthought,Joji,Hip Hop,129,0.774,0.626,Chill
4867,You Know How We Do It,Ice Cube,Hip Hop,119,0.672,0.683,Happy
4868,Crack a Bottle,Eminem,Hip Hop,113,0.506,0.819,Energetic
4869,Bastard,"Tyler, The Creator",Hip Hop,83,0.576,0.854,Energetic
4870,If I Ruled The World (Imagine That) (feat. Lauryn Hill),Nas,Hip Hop,130,0.742,0.616,Chill
4871,Anpanman,BTS,Hip Hop,80,0.545,0.747,Energetic
4872,"Run, Run, Run",McKinley Dixon,Hip Hop,100,0.805,0.608,Happy
4873,JUNKY,BROCKHAMPTON,Hip Hop,93,0.898,0.685,Happy
4874,Survival,Eminem,Hip Hop,87,0.889,0.846,Happy
4875,Solo,Future,Hip Hop,101,0.9,0.851,Energetic
4876,Hero of My Story 3style3,Bladee,Hip Hop,102,0.632,0.698,Energetic
4877,When I'm Gone,Eminem,Hip Hop,77,0.783,0.912,Happy
4878,Just Don't Give a Fuck,Eminem,Hip Hop,112,0.737,0.753,Happy
4879,Sure Shot,Beastie Boys,Hip Hop,78,0.698,0.61,Energetic
4880,Beef Rapp,MF DOOM,Hip Hop,81,0.566,0.631,Chill
4881,Skypager,A Tribe Called Quest,Hip Hop,116,0.841,0.687,Energetic
4882,Rah Tah Tah,"Tyler, The Creator",Hip Hop,103,0.528,0.722,Happy
4883,Waves,Joey Bada$$,Hip Hop,84,0.742,0.88,Happy
4884,Ghetto Thang,De La Soul,Hip Hop,85,0.886,0.617,Chill
4885,Lucifer,JAY-Z,Hip Hop,114,0.768,0.779,Energetic
4886,Simple As...,Kid Cudi,Hip Hop,118,0.689,0.657,Happy
4887,God Lives Through,A Tribe Called Quest,Hip Hop,107,0.452,0.673,Happy
4888,Kill You,Eminem,Hip Hop,87,0.757,0.679,Happy
4889,Monkey Suite,Madvillain,Hip Hop,118,0.622,0.752,Energetic
4890,The Box,Roddy Ricch,Hip Hop,76,0.532,0.903,Chill
4891,Who Goes There,Bladee,Hip Hop,129,0.844,0.63,Happy
4892,The 6th Sense,Common,Hip Hop,130,0.733,0.916,Chill
4893,Love the Way You Lie,Eminem,Hip Hop,93,0.486,0.789,Energetic
4894,Illusions,Cypress Hill,Hip Hop,106,0.801,0.736,Chill
4895,Six Feet Under,The Weeknd,Hip Hop,122,0.618,0.92,Energetic
4896,So What'cha Want,Beastie Boys,Hip Hop,110,0.773,0.824,Energetic
4897,Nickel Bags,Digable Planets,Hip Hop,84,0.546,0.618,Chill
4898,Imma Be,Black Eyed Peas,Hip Hop,77,0.717,0.624,Happy
4899,SKELETONS,Travis Scott,Hip Hop,116,0.455,0.949,Energetic
4900,MC's Act Like They Don't Know,KRS-One,Hip Hop,110,0.871,0.601,Energetic
4901,Simon Says,Pharoahe Monch,Hip Hop,76,0.673,0.676,Energetic
4902,"Monster (feat. Jay-Z, Rick Ross, Nicki Minaj & Bon Iver)",Kanye West,Hip Hop,125,0.493,0.716,Energetic
4903,Ace Trumpets,Clipse,Hip Hop,121,0.888,0.739,Chill
4904,Here I Am,Nicki Minaj,Hip Hop,83,0.836,0.653,Chill
4905,New World Water,Mos Def,Hip Hop,118,0.831,0.851,Energetic
4906,Hard Knock Life (Ghetto Anthem),JAY-Z,Hip Hop,76,0.728,0.654,Happy
4907,?,OutKast,Hip Hop,92,0.79,0.736,Energetic
4908,Droppin' Seeds (feat. Lil' Wayne),"Tyler, The Creator",Hip Hop,89,0.802,0.808,Chill
4909,No Church in the Wild,The Throne,Hip Hop,127,0.619,0.831,Chill
4910,They Want EFX,Das EFX,Hip Hop,108,0.468,0.937,Happy
4911,HOT ONE (with TiaCorine & A$AP Ferg),Denzel Curry,Hip Hop,89,0.844,0.84,Happy
4912,Come Back Baby,Pusha T,Hip Hop,115,0.698,0.867,Happy
4913,Tread Water,De La Soul,Hip Hop,116,0.769,0.658,Happy
4914,UMI Says,Mos Def,Hip Hop,88,0.648,0.821,Chill
4915,Remember the Name (feat. Styles of Beyond),Fort Minor,Hip Hop,87,0.655,0.876,Happy
4916,Midnight Marauders Tour Guide,A Tribe Called Quest,Hip Hop,122,0.857,0.673,Happy
4917,Transylvania,"Tyler, The Creator",Hip Hop,77,0.849,0.661,Energetic
4918,Lose Yourself,Eminem,Hip Hop,94,0.659,0.675,Energetic
4919,Microphone Mathematics,Quasimoto,Hip Hop,126,0.55,0.838,Happy
4920,99 Problems,JAY-Z,Hip Hop,130,0.58,0.772,Happy
4921,Die Eine 2005,Die Firma,Hip Hop,80,0.634,0.758,Energetic
4922,Django Jane,Janelle Monáe,Hip Hop,90,0.539,0.749,Chill
4923,Brambleton,Pusha T,Hip Hop,124,0.609,0.707,Energetic
4924,Ain't it Funny,Danny Brown,Hip Hop,94,0.794,0.932,Energetic
4925,Mask Off,Future,Hip Hop,77,0.666,0.818,Energetic
4926,Real Niggaz Don't Die,N.W.A,Hip Hop,78,0.59,0.792,Energetic
4927,GOLD,BROCKHAMPTON,Hip Hop,114,0.867,0.916,Happy
4928,The 7th Sense,NCT,Hip Hop,79,0.722,0.631,Chill
4929,My Melody,Eric B. & Rakim,Hip Hop,125,0.618,0.938,Happy
4930,Ya Mama,The Pharcyde,Hip Hop,100,0.479,0.845,Energetic
4931,Like a G6,Far East Movement,Hip Hop,81,0.831,0.927,Chill
4932,H.O.C,Kendrick Lamar,Hip Hop,91,0.688,0.845,Chill
4933,Kool Aid & Frozen Pizza,Mac Miller,Hip Hop,109,0.65,0.724,Energetic
4934,Space Bound,Eminem,Hip Hop,103,0.574,0.768,Chill
4935,Them That's Not,J-Live,Hip Hop,117,0.734,0.636,Happy
4936,Hate Me,Ellie Goulding,Hip Hop,115,0.827,0.703,Happy
4937,Attention,Doja Cat,Hip Hop,78,0.674,0.664,Chill
4938,Jimmi Diggin Cats,Digable Planets,Hip Hop,126,0.758,0.8,Happy
4939,Party Up,DMX,Hip Hop,122,0.685,0.933,Happy
4940,Black Beatles,Rae Sremmurd,Hip Hop,127,0.784,0.921,Happy
4941,Mama Said Knock You Out,LL Cool J,Hip Hop,109,0.692,0.63,Energetic
4942,Pimp Like Me,D12,Hip Hop,103,0.512,0.814,Energetic
4943,Plug Tunin' (Last Chance to Comprehend),De La Soul,Hip Hop,106,0.835,0.662,Chill
4944,Comin’ in Hot,Hollywood Undead,Hip Hop,95,0.825,0.949,Happy
4945,Jein,Fettes Brot,Hip Hop,129,0.596,0.88,Happy
4946,Big Pimpin',JAY-Z,Hip Hop,103,0.579,0.893,Energetic
4947,Gasolina,Daddy Yankee,Hip Hop,105,0.639,0.825,Energetic
4948,Objects in the Mirror,Mac Miller,Hip Hop,80,0.615,0.765,Energetic
4949,Like That,Future,Hip Hop,125,0.566,0.873,Chill
4950,Vaudeville Villain,Viktor Vaughn,Hip Hop,76,0.824,0.916,Happy
4951,Bada Bing,DANGERDOOM,Hip Hop,126,0.797,0.895,Happy
4952,Diablo,Mac Miller,Hip Hop,125,0.522,0.875,Energetic
4953,Emanuela,Fettes Brot,Hip Hop,101,0.493,0.683,Happy
4954,Soldier,Eminem,Hip Hop,88,0.777,0.938,Happy
4955,Crosshairs,DANGERDOOM,Hip Hop,120,0.668,0.7,Happy
4956,Express Yourself,N.W.A,Hip Hop,106,0.522,0.814,Energetic
4957,Intro,2Pac,Hip Hop,108,0.851,0.923,Chill
4958,Shadrach,Beastie Boys,Hip Hop,113,0.593,0.791,Happy
4959,VULTURES,¥$,Hip Hop,92,0.585,0.845,Happy
4960,Virtual Diva,Don Omar,Hip Hop,101,0.476,0.945,Happy
4961,Truth Or Dare,N*E*R*D,Hip Hop,110,0.741,0.623,Chill
4962,Hurt Me Soul,Lupe Fiasco,Hip Hop,114,0.778,0.946,Happy
4963,Car Thief,Beastie Boys,Hip Hop,86,0.775,0.613,Energetic
4964,My Dad's Gone Crazy,Eminem,Hip Hop,90,0.798,0.689,Chill
4965,Because I Got High,Afroman,Hip Hop,114,0.565,0.853,Happy
4966,Everybody Dies in Their Nightmares,XXXTENTACION,Hip Hop,122,0.837,0.759,Energetic
4967,Album Intro,Nas,Hip Hop,108,0.788,0.893,Chill
4968,Stop Playing With Me,"Tyler, The Creator",Hip Hop,109,0.566,0.726,Chill
4969,Hurt Feelings,Mac Miller,Hip Hop,80,0.499,0.895,Happy
4970,Complexion (A Zulu Love),Kendrick Lamar,Hip Hop,122,0.824,0.693,Chill
4971,Berzerk,Eminem,Hip Hop,115,0.742,0.909,Energetic
4972,Concrete Schoolyard,Jurassic 5,Hip Hop,130,0.847,0.896,Happy
4973,Dear Old Nicki,Nicki Minaj,Hip Hop,114,0.661,0.637,Happy
4974,You Know My Steez,Gang Starr,Hip Hop,94,0.458,0.918,Happy
4975,Base Line,j-hope,Hip Hop,83,0.746,0.929,Energetic
4976,Only If You Want It,Eazy-E,Hip Hop,119,0.736,0.83,Chill
4977,Loungin',Guru,Hip Hop,77,0.598,0.921,Energetic
4978,P.O.V.,Clipse,Hip Hop,79,0.788,0.634,Energetic
4979,GUMMY,BROCKHAMPTON,Hip Hop,109,0.893,0.737,Chill
4980,Dead Presidents II,JAY-Z,Hip Hop,87,0.718,0.68,Energetic
4981,Da Mystery of Chessboxin',Wu-Tang Clan,Hip Hop,80,0.514,0.9,Happy
4982,Rockstar,N*E*R*D,Hip Hop,85,0.604,0.671,Chill
4983,Jewels N' Drugs,Lady Gaga,Hip Hop,104,0.831,0.686,Chill
4984,Hailie's Song,Eminem,Hip Hop,112,0.838,0.905,Chill
4985,The Next Episode,Dr. Dre,Hip Hop,96,0.661,0.601,Chill
4986,Dilemma,Nelly,Hip Hop,81,0.767,0.755,Happy
4987,Step in the Arena,Gang Starr,Hip Hop,114,0.738,0.767,Energetic
4988,Now & Forever,Drake,Hip Hop,76,0.597,0.666,Happy
4989,La Raza,Kid Frost,Hip Hop,80,0.827,0.604,Chill
4990,Radicals,"Tyler, The Creator",Hip Hop,111,0.815,0.73,Energetic
4991,Don't Play,J-Live,Hip Hop,108,0.713,0.808,Chill
4992,If I Had,Eminem,Hip Hop,112,0.73,0.75,Energetic
4993,Ridin',Chamillionaire,Hip Hop,92,0.52,0.675,Energetic
4994,Sorry Not Sorry,"Tyler, The Creator",Hip Hop,108,0.488,0.836,Happy
4995,Rapper's Delight,The Sugarhill Gang,Hip Hop,115,0.685,0.942,Chill
4996,Moment In Time,The Pharcyde,Hip Hop,99,0.729,0.815,Happy
4997,Opposite of Adults,Chiddy Bang,Hip Hop,97,0.661,0.631,Energetic
4998,Right Thurr,Chingy,Hip Hop,115,0.655,0.814,Happy
4999,"Tick, Tick...",MF DOOM,Hip Hop,124,0.468,0.709,Energetic
5000,Wanksta,50 Cent,Hip Hop,103,0.672,0.899,Chill
5001,Na Na,Trey Songz,Hip Hop,129,0.77,0.731,Chill
5002,Spend Some Time,Eminem,Hip Hop,117,0.873,0.716,Chill
5003,Suspect,Nas,Hip Hop,75,0.604,0.617,Happy
5004,Mind Power,A Tribe Called Quest,Hip Hop,108,0.873,0.733,Energetic
5005,The Seed (2.0),The Roots,Hip Hop,104,0.66,0.922,Happy
5006,The L.A. Song,People Under the Stairs,Hip Hop,104,0.786,0.621,Energetic
5007,Quality Control,Jurassic 5,Hip Hop,118,0.888,0.685,Energetic
5008,Duel of the Iron Mic,GZA/Genius,Hip Hop,100,0.601,0.602,Chill
5009,Trapped in My Mind,Kid Cudi,Hip Hop,87,0.78,0.819,Energetic
5010,Say Goodbye Hollywood,Eminem,Hip Hop,87,0.752,0.869,Happy
5011,Lunchbox Friends,Melanie Martinez,Hip Hop,79,0.664,0.897,Chill
5012,I'm Back,Eminem,Hip Hop,109,0.728,0.808,Energetic
5013,03' Bonnie & Clyde,JAY-Z,Hip Hop,106,0.685,0.699,Happy
5014,Still D.R.E.,Dr. Dre,Hip Hop,83,0.544,0.743,Happy
5015,Shadowboxin',GZA/Genius,Hip Hop,130,0.483,0.754,Chill
5016,Description Of A Fool,A Tribe Called Quest,Hip Hop,95,0.609,0.638,Happy
5017,Take It in Blood,Nas,Hip Hop,124,0.614,0.712,Happy
5018,All Day,Kanye West,Hip Hop,94,0.541,0.823,Energetic
5019,It Was A Good Day,Ice Cube,Hip Hop,84,0.761,0.885,Energetic
5020,Guilty Conscience,Eminem,Hip Hop,75,0.465,0.834,Chill
5021,Celebration,Kanye West,Hip Hop,117,0.718,0.709,Happy
5022,If My Homie Calls,2Pac,Hip Hop,102,0.762,0.769,Happy
5023,The Language,Drake,Hip Hop,97,0.622,0.913,Happy
5024,Underground,Eminem,Hip Hop,93,0.789,0.722,Energetic
5025,Tainted,Slum Village,Hip Hop,96,0.453,0.914,Chill
5026,Heavy in the Game,2Pac,Hip Hop,129,0.556,0.84,Energetic
5027,Sabotage,Beastie Boys,Hip Hop,79,0.553,0.829,Happy
5028,Be Healthy,dead prez,Hip Hop,90,0.506,0.945,Energetic
5029,2009,Mac Miller,Hip Hop,114,0.525,0.826,Happy
5030,Monopoly,Danny Brown,Hip Hop,99,0.72,0.704,Chill
5031,The Nosebleed Section,Hilltop Hoods,Hip Hop,125,0.857,0.811,Happy
5032,I Serve the Base,Future,Hip Hop,104,0.82,0.924,Happy
5033,Drips,Eminem,Hip Hop,125,0.75,0.905,Happy
5034,Money Folder,Madvillain,Hip Hop,113,0.488,0.891,Happy
5035,QUEER,BROCKHAMPTON,Hip Hop,106,0.463,0.611,Happy
5036,Missing Person,Bladee,Hip Hop,107,0.718,0.703,Happy
5037,Rock Bottom,Eminem,Hip Hop,116,0.729,0.667,Energetic
5038,Stress,Organized Konfusion,Hip Hop,117,0.818,0.837,Energetic
5039,10 Bands,Drake,Hip Hop,75,0.812,0.851,Happy
5040,Faucet Failure,Ski Mask the Slump God,Hip Hop,75,0.793,0.828,Happy
5041,Remember,Mac Miller,Hip Hop,115,0.896,0.661,Energetic
5042,Zealots,Fugees,Hip Hop,108,0.798,0.636,Happy
5043,P.I.M.P.,50 Cent,Hip Hop,115,0.474,0.947,Chill
5044,The Genesis,Nas,Hip Hop,122,0.466,0.638,Chill
5045,Love Maze,BTS,Hip Hop,88,0.459,0.722,Happy
5046,If You Must,Del Tha Funkee Homosapien,Hip Hop,116,0.865,0.673,Happy
5047,Detention,Melanie Martinez,Hip Hop,128,0.864,0.665,Chill
5048,Break Ya Neck,Busta Rhymes,Hip Hop,96,0.699,0.793,Chill
5049,Breathe And Stop,Q-Tip,Hip Hop,127,0.522,0.859,Happy
5050,Talkin’ 2 Myself,Eminem,Hip Hop,81,0.738,0.713,Happy
5051,Slow and Low,Beastie Boys,Hip Hop,99,0.582,0.922,Energetic
5052,Skit #1,Kanye West,Hip Hop,115,0.651,0.949,Happy
5053,Location (feat. Burna Boy),Dave,Hip Hop,85,0.573,0.675,Energetic
5054,I Got a Love,Pete Rock & C.L. Smooth,Hip Hop,93,0.81,0.854,Chill
5055,Dirt off Your Shoulder,JAY-Z,Hip Hop,88,0.843,0.644,Chill
5056,Hate It Or Love It,The Game,Hip Hop,91,0.622,0.835,Energetic
5057,None Of Your Business,Salt-N-Pepa,Hip Hop,115,0.791,0.754,Energetic
5058,Potholderz,MF DOOM,Hip Hop,120,0.45,0.689,Happy
5059,Frikitona,Plan B,Hip Hop,111,0.76,0.603,Energetic
5060,Luchini Aka This Is It,Camp Lo,Hip Hop,125,0.836,0.899,Happy
5061,Guns Are Drawn,The Roots,Hip Hop,120,0.531,0.838,Happy
5062,Heaven Ain't Hard 2 Find,2Pac,Hip Hop,98,0.572,0.746,Happy
5063,Bad Meets Evil,Eminem,Hip Hop,114,0.53,0.623,Energetic
5064,True Love,Kanye West,Hip Hop,90,0.777,0.946,Happy
5065,Pack The Pipe,The Pharcyde,Hip Hop,105,0.834,0.818,Happy
5066,Cruisen,Massive Töne,Hip Hop,119,0.78,0.838,Happy
5067,Double Trouble,The Roots,Hip Hop,115,0.889,0.725,Energetic
5068,Skin,Bladee,Hip Hop,106,0.775,0.724,Happy
5069,Shoop,Salt-N-Pepa,Hip Hop,106,0.47,0.604,Chill
5070,Best I Ever Had,Drake,Hip Hop,105,0.891,0.718,Energetic
5071,Supa Star,Group Home,Hip Hop,104,0.675,0.666,Energetic
5072,Numb / Encore,JAY-Z,Hip Hop,91,0.711,0.771,Energetic
5073,Kon Karne,MF DOOM,Hip Hop,81,0.466,0.88,Energetic
5074,Pimp Juice,Nelly,Hip Hop,102,0.54,0.65,Chill
5075,Ya Playin' Yaself,Jeru the Damaja,Hip Hop,128,0.657,0.716,Energetic
5076,"Work Hard, Play Hard",Wiz Khalifa,Hip Hop,97,0.525,0.899,Happy
5077,How Much a Dollar Cost,Kendrick Lamar,Hip Hop,130,0.77,0.657,Energetic
5078,Let Me Blow Ya Mind,Eve,Hip Hop,124,0.848,0.866,Happy
5079,My Fault,Eminem,Hip Hop,96,0.773,0.792,Energetic
5080,Coffin Nails,MF DOOM,Hip Hop,120,0.803,0.743,Happy
5081,Invincible (feat. Kelly Rowland),Tinie Tempah,Hip Hop,113,0.532,0.619,Chill
5082,heart pt. 6,Kendrick Lamar,Hip Hop,77,0.653,0.668,Chill
5083,Living in the World Today,GZA/Genius,Hip Hop,126,0.467,0.794,Energetic
5084,Zero Dark Thirty,Aesop Rock,Hip Hop,111,0.769,0.697,Chill
5085,Love the Way You Lie (feat. Rihanna),Eminem,Hip Hop,100,0.793,0.724,Chill
5086,Shanghai,Nicki Minaj,Hip Hop,111,0.614,0.728,Chill
5087,Bloodveil / Stillborn,Bladee,Hip Hop,129,0.752,0.774,Energetic
5088,Meet In Tha Middle (Featuring Bran' Nu),Timbaland,Hip Hop,114,0.648,0.682,Energetic
5089,Lockjaw,Sir Mix-A-Lot,Hip Hop,76,0.718,0.948,Energetic
5090,Won't Trade,Q-Tip,Hip Hop,121,0.858,0.908,Energetic
5091,The $20 Sack Pyramid,Dr. Dre,Hip Hop,120,0.874,0.79,Happy
5092,We Don't Care,Akon,Hip Hop,103,0.83,0.625,Chill
5093,Regulate,Warren G,Hip Hop,112,0.572,0.667,Happy
5094,moonchild,RM,Hip Hop,86,0.81,0.871,Chill
5095,The Humpty Dance,Digital Underground,Hip Hop,124,0.604,0.778,Energetic
5096,Deep Fried Frenz,MF DOOM,Hip Hop,92,0.841,0.802,Energetic
5097,Who Dat Boy (feat. A$AP Rocky),"Tyler, The Creator",Hip Hop,95,0.606,0.84,Chill
5098,All Me,Drake,Hip Hop,110,0.557,0.876,Happy
5099,Thieves In The Night,Black Star,Hip Hop,104,0.637,0.76,Happy
5100,Girls,Beastie Boys,Hip Hop,84,0.577,0.863,Happy
5101,Did It On’em,Nicki Minaj,Hip Hop,78,0.751,0.643,Happy
5102,Blue Flowers,Dr. Octagon,Hip Hop,115,0.588,0.914,Chill
